audit_event_id,application_id,sequence,actor_type,actor_id,action,tool,object_type,object_id,outcome,correlation_id,timestamp
APP-000065-AUD-04,APP-000065,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,quarantine_untrusted_text,guardrail,security_events,APP-000065,QUARANTINED,RUN-APP-000065,2026-08-12
APP-000065-AUD-05,APP-000065,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000065,COMPLETED,RUN-APP-000065,2026-08-12
APP-000065-AUD-06,APP-000065,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000065,COMPLETED,RUN-APP-000065,2026-08-12
APP-000065-AUD-07,APP-000065,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000065,26 evaluated,RUN-APP-000065,2026-08-12
APP-000065-AUD-08,APP-000065,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000065,2 flags,RUN-APP-000065,2026-08-12
APP-000065-AUD-09,APP-000065,9,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000065,DECLINE_RECOMMENDATION,RUN-APP-000065,2026-08-12
APP-000065-AUD-10,APP-000065,10,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,route_to_human_review,router,human_reviews,APP-000065,QUEUED,RUN-APP-000065,2026-08-12
APP-000066-AUD-01,APP-000066,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000066,GRANTED,RUN-APP-000066,2026-08-12
APP-000066-AUD-02,APP-000066,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000066,MORTGAGE_UNDERWRITING,RUN-APP-000066,2026-08-12
APP-000066-AUD-03,APP-000066,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000066,2026-08-12
APP-000066-AUD-04,APP-000066,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,quarantine_untrusted_text,guardrail,security_events,APP-000066,QUARANTINED,RUN-APP-000066,2026-08-12
APP-000066-AUD-05,APP-000066,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000066,COMPLETED,RUN-APP-000066,2026-08-12
APP-000066-AUD-06,APP-000066,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000066,COMPLETED,RUN-APP-000066,2026-08-12
APP-000066-AUD-07,APP-000066,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000066,25 evaluated,RUN-APP-000066,2026-08-12
APP-000066-AUD-08,APP-000066,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000066,2 flags,RUN-APP-000066,2026-08-12
APP-000066-AUD-09,APP-000066,9,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000066,DECLINE_RECOMMENDATION,RUN-APP-000066,2026-08-12
APP-000066-AUD-10,APP-000066,10,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,route_to_human_review,router,human_reviews,APP-000066,QUEUED,RUN-APP-000066,2026-08-12
APP-000067-AUD-01,APP-000067,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000067,GRANTED,RUN-APP-000067,2026-08-12
APP-000067-AUD-02,APP-000067,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000067,MORTGAGE_UNDERWRITING,RUN-APP-000067,2026-08-12
APP-000067-AUD-03,APP-000067,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000067,2026-08-12
APP-000067-AUD-04,APP-000067,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,quarantine_untrusted_text,guardrail,security_events,APP-000067,QUARANTINED,RUN-APP-000067,2026-08-12
APP-000067-AUD-05,APP-000067,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000067,COMPLETED,RUN-APP-000067,2026-08-12
APP-000067-AUD-06,APP-000067,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000067,COMPLETED,RUN-APP-000067,2026-08-12
APP-000067-AUD-07,APP-000067,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000067,25 evaluated,RUN-APP-000067,2026-08-12
APP-000067-AUD-08,APP-000067,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000067,1 flags,RUN-APP-000067,2026-08-12
APP-000067-AUD-09,APP-000067,9,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000067,MANUAL_REVIEW_REQUIRED,RUN-APP-000067,2026-08-12
APP-000067-AUD-10,APP-000067,10,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,route_to_human_review,router,human_reviews,APP-000067,QUEUED,RUN-APP-000067,2026-08-12
APP-000068-AUD-01,APP-000068,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000068,GRANTED,RUN-APP-000068,2026-08-12
APP-000068-AUD-02,APP-000068,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000068,MORTGAGE_UNDERWRITING,RUN-APP-000068,2026-08-12
APP-000068-AUD-03,APP-000068,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000068,2026-08-12
APP-000068-AUD-04,APP-000068,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,quarantine_untrusted_text,guardrail,security_events,APP-000068,QUARANTINED,RUN-APP-000068,2026-08-12
APP-000068-AUD-05,APP-000068,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000068,COMPLETED,RUN-APP-000068,2026-08-12
APP-000068-AUD-06,APP-000068,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000068,COMPLETED,RUN-APP-000068,2026-08-12
APP-000068-AUD-07,APP-000068,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000068,25 evaluated,RUN-APP-000068,2026-08-12
APP-000068-AUD-08,APP-000068,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000068,1 flags,RUN-APP-000068,2026-08-12
APP-000068-AUD-09,APP-000068,9,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000068,MANUAL_REVIEW_REQUIRED,RUN-APP-000068,2026-08-12
APP-000068-AUD-10,APP-000068,10,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,route_to_human_review,router,human_reviews,APP-000068,QUEUED,RUN-APP-000068,2026-08-12
APP-000069-AUD-01,APP-000069,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000069,GRANTED,RUN-APP-000069,2026-08-12
APP-000069-AUD-02,APP-000069,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000069,MORTGAGE_UNDERWRITING,RUN-APP-000069,2026-08-12
APP-000069-AUD-03,APP-000069,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000069,2026-08-12
APP-000069-AUD-04,APP-000069,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,quarantine_untrusted_text,guardrail,security_events,APP-000069,QUARANTINED,RUN-APP-000069,2026-08-12
APP-000069-AUD-05,APP-000069,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000069,COMPLETED,RUN-APP-000069,2026-08-12
APP-000069-AUD-06,APP-000069,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000069,COMPLETED,RUN-APP-000069,2026-08-12
APP-000069-AUD-07,APP-000069,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000069,25 evaluated,RUN-APP-000069,2026-08-12
APP-000069-AUD-08,APP-000069,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000069,1 flags,RUN-APP-000069,2026-08-12
APP-000069-AUD-09,APP-000069,9,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000069,MANUAL_REVIEW_REQUIRED,RUN-APP-000069,2026-08-12
APP-000069-AUD-10,APP-000069,10,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,route_to_human_review,router,human_reviews,APP-000069,QUEUED,RUN-APP-000069,2026-08-12
APP-000070-AUD-01,APP-000070,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000070,GRANTED,RUN-APP-000070,2026-08-12
APP-000070-AUD-02,APP-000070,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000070,MORTGAGE_UNDERWRITING,RUN-APP-000070,2026-08-12
APP-000070-AUD-03,APP-000070,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000070,2026-08-12
APP-000070-AUD-04,APP-000070,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,quarantine_untrusted_text,guardrail,security_events,APP-000070,QUARANTINED,RUN-APP-000070,2026-08-12
APP-000070-AUD-05,APP-000070,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000070,COMPLETED,RUN-APP-000070,2026-08-12
APP-000070-AUD-06,APP-000070,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000070,COMPLETED,RUN-APP-000070,2026-08-12
APP-000070-AUD-07,APP-000070,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000070,25 evaluated,RUN-APP-000070,2026-08-12
APP-000070-AUD-08,APP-000070,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000070,1 flags,RUN-APP-000070,2026-08-12
APP-000070-AUD-09,APP-000070,9,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000070,MANUAL_REVIEW_REQUIRED,RUN-APP-000070,2026-08-12
APP-000070-AUD-10,APP-000070,10,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,route_to_human_review,router,human_reviews,APP-000070,QUEUED,RUN-APP-000070,2026-08-12
APP-000071-AUD-01,APP-000071,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000071,GRANTED,RUN-APP-000071,2026-08-12
APP-000071-AUD-02,APP-000071,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000071,MORTGAGE_UNDERWRITING,RUN-APP-000071,2026-08-12
APP-000071-AUD-03,APP-000071,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000071,2026-08-12
APP-000071-AUD-04,APP-000071,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000071,COMPLETED,RUN-APP-000071,2026-08-12
APP-000071-AUD-05,APP-000071,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000071,COMPLETED,RUN-APP-000071,2026-08-12
APP-000071-AUD-06,APP-000071,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000071,23 evaluated,RUN-APP-000071,2026-08-12
APP-000071-AUD-07,APP-000071,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000071,0 flags,RUN-APP-000071,2026-08-12
APP-000071-AUD-08,APP-000071,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000071,APPROVE_RECOMMENDATION,RUN-APP-000071,2026-08-12
APP-000072-AUD-01,APP-000072,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000072,GRANTED,RUN-APP-000072,2026-08-12
APP-000072-AUD-02,APP-000072,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000072,MORTGAGE_UNDERWRITING,RUN-APP-000072,2026-08-12
APP-000072-AUD-03,APP-000072,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000072,2026-08-12
APP-000072-AUD-04,APP-000072,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000072,COMPLETED,RUN-APP-000072,2026-08-12
APP-000072-AUD-05,APP-000072,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000072,COMPLETED,RUN-APP-000072,2026-08-12
APP-000072-AUD-06,APP-000072,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000072,23 evaluated,RUN-APP-000072,2026-08-12
APP-000072-AUD-07,APP-000072,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000072,0 flags,RUN-APP-000072,2026-08-12
APP-000072-AUD-08,APP-000072,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000072,APPROVE_RECOMMENDATION,RUN-APP-000072,2026-08-12
APP-000073-AUD-01,APP-000073,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000073,GRANTED,RUN-APP-000073,2026-08-12
APP-000073-AUD-02,APP-000073,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000073,MORTGAGE_UNDERWRITING,RUN-APP-000073,2026-08-12
APP-000073-AUD-03,APP-000073,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000073,2026-08-12
APP-000073-AUD-04,APP-000073,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000073,COMPLETED,RUN-APP-000073,2026-08-12
APP-000073-AUD-05,APP-000073,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000073,COMPLETED,RUN-APP-000073,2026-08-12
APP-000073-AUD-06,APP-000073,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000073,24 evaluated,RUN-APP-000073,2026-08-12
APP-000073-AUD-07,APP-000073,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000073,0 flags,RUN-APP-000073,2026-08-12
APP-000073-AUD-08,APP-000073,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000073,APPROVE_RECOMMENDATION,RUN-APP-000073,2026-08-12
APP-000074-AUD-01,APP-000074,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000074,GRANTED,RUN-APP-000074,2026-08-12
APP-000074-AUD-02,APP-000074,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000074,MORTGAGE_UNDERWRITING,RUN-APP-000074,2026-08-12
APP-000074-AUD-03,APP-000074,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000074,2026-08-12
APP-000074-AUD-04,APP-000074,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000074,COMPLETED,RUN-APP-000074,2026-08-12
APP-000074-AUD-05,APP-000074,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000074,COMPLETED,RUN-APP-000074,2026-08-12
APP-000074-AUD-06,APP-000074,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000074,24 evaluated,RUN-APP-000074,2026-08-12
APP-000074-AUD-07,APP-000074,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000074,0 flags,RUN-APP-000074,2026-08-12
APP-000074-AUD-08,APP-000074,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000074,APPROVE_RECOMMENDATION,RUN-APP-000074,2026-08-12
APP-000075-AUD-01,APP-000075,1,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,authorise_case_access,authorisation,applications,APP-000075,GRANTED,RUN-APP-000075,2026-08-12
APP-000075-AUD-02,APP-000075,2,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,classify_request,intent_classifier,applications,APP-000075,MORTGAGE_UNDERWRITING,RUN-APP-000075,2026-08-12
APP-000075-AUD-03,APP-000075,3,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,select_policy_versions,policy_retrieval,policy_documents,as_of=2026-08-12,RESOLVED,RUN-APP-000075,2026-08-12
APP-000075-AUD-04,APP-000075,4,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,extract_document_fields,document_extraction,documents,APP-000075,COMPLETED,RUN-APP-000075,2026-08-12
APP-000075-AUD-05,APP-000075,5,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,run_calculations,calculation_engine,underwriting_calculations,APP-000075,COMPLETED,RUN-APP-000075,2026-08-12
APP-000075-AUD-06,APP-000075,6,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,evaluate_rules,rules_engine,rule_evaluations,APP-000075,24 evaluated,RUN-APP-000075,2026-08-12
APP-000075-AUD-07,APP-000075,7,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,screen_risk,risk_screening,risk_flags,APP-000075,0 flags,RUN-APP-000075,2026-08-12
APP-000075-AUD-08,APP-000075,8,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,produce_recommendation,decision_composer,decisions,APP-000075,MANUAL_REVIEW_REQUIRED,RUN-APP-000075,2026-08-12
APP-000075-AUD-09,APP-000075,9,AUTOMATED_COMPONENT,credpilot-underwriting-copilot,route_to_human_review,router,human_reviews,APP-000075,QUEUED,RUN-APP-000075,2026-08-12
