extraction_id,document_id,application_id,field_name,extracted_value,page,extraction_confidence
APP-000006-DOC-02-EX-03,APP-000006-DOC-02,APP-000006,verified_date_of_birth,1999-10-20,1,0.98
APP-000006-DOC-03-EX-01,APP-000006-DOC-03,APP-000006,score_1,735,1,0.98
APP-000006-DOC-03-EX-02,APP-000006-DOC-03,APP-000006,score_2,742,1,0.98
APP-000006-DOC-03-EX-03,APP-000006-DOC-03,APP-000006,score_3,753,1,0.98
APP-000006-DOC-03-EX-04,APP-000006-DOC-03,APP-000006,report_date,2026-07-22,1,0.98
APP-000006-DOC-03-EX-05,APP-000006-DOC-03,APP-000006,recent_inquiries_90d,1,1,0.98
APP-000006-DOC-04-EX-01,APP-000006-DOC-04,APP-000006,employer_name,Pinewater Utilities District,1,0.98
APP-000006-DOC-04-EX-02,APP-000006-DOC-04,APP-000006,pay_period_end,2026-08-01,1,0.98
APP-000006-DOC-04-EX-03,APP-000006-DOC-04,APP-000006,gross_per_period,4165.38,1,0.98
APP-000006-DOC-04-EX-04,APP-000006-DOC-04,APP-000006,ytd_gross,62480.70,1,0.98
APP-000006-DOC-04-EX-05,APP-000006-DOC-04,APP-000006,pay_frequency,bi_weekly,1,0.98
APP-000006-DOC-05-EX-01,APP-000006-DOC-05,APP-000006,tax_year,2025,1,0.98
APP-000006-DOC-05-EX-02,APP-000006-DOC-05,APP-000006,employer_name,Pinewater Utilities District,1,0.98
APP-000006-DOC-05-EX-03,APP-000006-DOC-05,APP-000006,annual_wages,104509.50,1,0.98
APP-000006-DOC-06-EX-01,APP-000006-DOC-06,APP-000006,employer_name,Pinewater Utilities District,1,0.98
APP-000006-DOC-06-EX-02,APP-000006-DOC-06,APP-000006,employment_start_date,2022-02-12,1,0.98
APP-000006-DOC-06-EX-03,APP-000006-DOC-06,APP-000006,employment_status,Current,1,0.98
APP-000006-DOC-06-EX-04,APP-000006-DOC-06,APP-000006,position,Grid Technician,1,0.98
APP-000006-DOC-07-EX-01,APP-000006-DOC-07,APP-000006,institution,Cascade Mutual Credit Union,1,0.98
APP-000006-DOC-07-EX-02,APP-000006-DOC-07,APP-000006,account_masked,******0021,1,0.98
APP-000006-DOC-07-EX-03,APP-000006-DOC-07,APP-000006,closing_balance,20772.78,1,0.98
APP-000006-DOC-07-EX-04,APP-000006-DOC-07,APP-000006,statement_period_end,2026-08-03,1,0.98
APP-000006-DOC-08-EX-01,APP-000006-DOC-08,APP-000006,institution,Cascade Mutual Credit Union,1,0.98
APP-000006-DOC-08-EX-02,APP-000006-DOC-08,APP-000006,account_masked,******0022,1,0.98
APP-000006-DOC-08-EX-03,APP-000006-DOC-08,APP-000006,closing_balance,38578.02,1,0.98
APP-000006-DOC-08-EX-04,APP-000006-DOC-08,APP-000006,statement_period_end,2026-08-03,1,0.98
APP-000006-DOC-09-EX-01,APP-000006-DOC-09,APP-000006,purchase_price,390000.00,1,0.98
APP-000006-DOC-09-EX-02,APP-000006-DOC-09,APP-000006,contract_date,2026-07-17,1,0.98
APP-000006-DOC-09-EX-03,APP-000006-DOC-09,APP-000006,earnest_money,3900.00,1,0.98
APP-000006-DOC-09-EX-04,APP-000006-DOC-09,APP-000006,seller_credits,0,1,0.98
APP-000006-DOC-10-EX-01,APP-000006-DOC-10,APP-000006,appraised_value,397800.00,1,0.98
APP-000006-DOC-10-EX-02,APP-000006-DOC-10,APP-000006,effective_date,2026-07-19,1,0.98
APP-000006-DOC-10-EX-03,APP-000006-DOC-10,APP-000006,condition_rating,C3,1,0.98
APP-000006-DOC-11-EX-01,APP-000006-DOC-11,APP-000006,lien_position,1,1,0.98
APP-000006-DOC-11-EX-02,APP-000006-DOC-11,APP-000006,exception_count,1,1,0.98
APP-000006-DOC-12-EX-01,APP-000006-DOC-12,APP-000006,coverage_amount,312000.00,1,0.98
APP-000006-DOC-12-EX-02,APP-000006-DOC-12,APP-000006,annual_premium,1365.00,1,0.98
APP-000006-DOC-12-EX-03,APP-000006-DOC-12,APP-000006,effective_date,2026-09-02,1,0.98
APP-000007-DOC-01-EX-01,APP-000007-DOC-01,APP-000007,application_id,APP-000007,1,0.98
APP-000007-DOC-01-EX-02,APP-000007-DOC-01,APP-000007,loan_purpose,purchase,1,0.98
APP-000007-DOC-01-EX-03,APP-000007-DOC-01,APP-000007,requested_loan_amount,399000.00,1,0.98
APP-000007-DOC-01-EX-04,APP-000007-DOC-01,APP-000007,occupancy_type,primary_residence,1,0.98
APP-000007-DOC-01-EX-05,APP-000007-DOC-01,APP-000007,declared_monthly_income,11125.00,1,0.98
APP-000007-DOC-02-EX-01,APP-000007-DOC-02,APP-000007,identity_verification_status,VERIFIED,1,0.98
APP-000007-DOC-02-EX-02,APP-000007-DOC-02,APP-000007,verified_name,Marcus Delacroix,1,0.98
APP-000007-DOC-02-EX-03,APP-000007-DOC-02,APP-000007,verified_date_of_birth,1967-01-10,1,0.98
APP-000007-DOC-03-EX-01,APP-000007-DOC-03,APP-000007,score_1,702,1,0.98
APP-000007-DOC-03-EX-02,APP-000007-DOC-03,APP-000007,score_2,706,1,0.98
APP-000007-DOC-03-EX-03,APP-000007-DOC-03,APP-000007,score_3,711,1,0.98
APP-000007-DOC-03-EX-04,APP-000007-DOC-03,APP-000007,report_date,2026-07-22,1,0.98
APP-000007-DOC-03-EX-05,APP-000007-DOC-03,APP-000007,recent_inquiries_90d,1,1,0.98
APP-000007-DOC-04-EX-01,APP-000007-DOC-04,APP-000007,employer_name,Cartwright & Vale Advisory,1,0.98
APP-000007-DOC-04-EX-02,APP-000007-DOC-04,APP-000007,pay_period_end,2026-08-01,1,0.98
APP-000007-DOC-04-EX-03,APP-000007-DOC-04,APP-000007,gross_per_period,5134.62,1,0.98
APP-000007-DOC-04-EX-04,APP-000007-DOC-04,APP-000007,ytd_gross,77019.30,1,0.98
APP-000007-DOC-04-EX-05,APP-000007-DOC-04,APP-000007,pay_frequency,bi_weekly,1,0.98
APP-000007-DOC-05-EX-01,APP-000007-DOC-05,APP-000007,tax_year,2025,1,0.98
APP-000007-DOC-05-EX-02,APP-000007-DOC-05,APP-000007,employer_name,Cartwright & Vale Advisory,1,0.98
APP-000007-DOC-05-EX-03,APP-000007-DOC-05,APP-000007,annual_wages,128827.50,1,0.98
APP-000007-DOC-06-EX-01,APP-000007-DOC-06,APP-000007,employer_name,Cartwright & Vale Advisory,1,0.98
APP-000007-DOC-06-EX-02,APP-000007-DOC-06,APP-000007,employment_start_date,2022-02-12,1,0.98
APP-000007-DOC-06-EX-03,APP-000007-DOC-06,APP-000007,employment_status,Current,1,0.98
APP-000007-DOC-06-EX-04,APP-000007-DOC-06,APP-000007,position,Analyst,1,0.98
APP-000007-DOC-07-EX-01,APP-000007-DOC-07,APP-000007,institution,Harbor Point Savings,1,0.98
APP-000007-DOC-07-EX-02,APP-000007-DOC-07,APP-000007,account_masked,******0023,1,0.98
APP-000007-DOC-07-EX-03,APP-000007-DOC-07,APP-000007,closing_balance,10147.40,1,0.98
APP-000007-DOC-07-EX-04,APP-000007-DOC-07,APP-000007,statement_period_end,2026-08-03,1,0.98
APP-000007-DOC-08-EX-01,APP-000007-DOC-08,APP-000007,institution,Harbor Point Savings,1,0.98
APP-000007-DOC-08-EX-02,APP-000007-DOC-08,APP-000007,account_masked,******0024,1,0.98
APP-000007-DOC-08-EX-03,APP-000007-DOC-08,APP-000007,closing_balance,18845.17,1,0.98
APP-000007-DOC-08-EX-04,APP-000007-DOC-08,APP-000007,statement_period_end,2026-08-03,1,0.98
APP-000007-DOC-09-EX-01,APP-000007-DOC-09,APP-000007,purchase_price,420000.00,1,0.98
APP-000007-DOC-09-EX-02,APP-000007-DOC-09,APP-000007,contract_date,2026-07-17,1,0.98
APP-000007-DOC-09-EX-03,APP-000007-DOC-09,APP-000007,earnest_money,4200.00,1,0.98
APP-000007-DOC-09-EX-04,APP-000007-DOC-09,APP-000007,seller_credits,0,1,0.98
APP-000007-DOC-10-EX-01,APP-000007-DOC-10,APP-000007,appraised_value,428400.00,1,0.98
APP-000007-DOC-10-EX-02,APP-000007-DOC-10,APP-000007,effective_date,2026-07-19,1,0.98
APP-000007-DOC-10-EX-03,APP-000007-DOC-10,APP-000007,condition_rating,C3,1,0.98
APP-000007-DOC-11-EX-01,APP-000007-DOC-11,APP-000007,lien_position,1,1,0.98
APP-000007-DOC-11-EX-02,APP-000007-DOC-11,APP-000007,exception_count,1,1,0.98
APP-000007-DOC-12-EX-01,APP-000007-DOC-12,APP-000007,coverage_amount,399000.00,1,0.98
APP-000007-DOC-12-EX-02,APP-000007-DOC-12,APP-000007,annual_premium,1470.00,1,0.98
APP-000007-DOC-12-EX-03,APP-000007-DOC-12,APP-000007,effective_date,2026-09-02,1,0.98
APP-000007-DOC-13-EX-01,APP-000007-DOC-13,APP-000007,applicant_statement,provided,1,0.98
APP-000007-DOC-14-EX-01,APP-000007-DOC-14,APP-000007,open_condition_count,1,1,0.98
APP-000008-DOC-01-EX-01,APP-000008-DOC-01,APP-000008,application_id,APP-000008,1,0.98
APP-000008-DOC-01-EX-02,APP-000008-DOC-01,APP-000008,loan_purpose,purchase,1,0.98
APP-000008-DOC-01-EX-03,APP-000008-DOC-01,APP-000008,requested_loan_amount,352000.00,1,0.98
APP-000008-DOC-01-EX-04,APP-000008-DOC-01,APP-000008,occupancy_type,primary_residence,1,0.98
APP-000008-DOC-01-EX-05,APP-000008-DOC-01,APP-000008,declared_monthly_income,9400.00,1,0.98
APP-000008-DOC-02-EX-01,APP-000008-DOC-02,APP-000008,identity_verification_status,VERIFIED,1,0.98
APP-000008-DOC-02-EX-02,APP-000008-DOC-02,APP-000008,verified_name,Camille Ivanova,1,0.98
APP-000008-DOC-02-EX-03,APP-000008-DOC-02,APP-000008,verified_date_of_birth,1962-01-11,1,0.98
APP-000008-DOC-03-EX-01,APP-000008-DOC-03,APP-000008,score_1,738,1,0.98
APP-000008-DOC-03-EX-02,APP-000008-DOC-03,APP-000008,score_2,742,1,0.98
APP-000008-DOC-03-EX-03,APP-000008-DOC-03,APP-000008,score_3,745,1,0.98
APP-000008-DOC-03-EX-04,APP-000008-DOC-03,APP-000008,report_date,2026-07-22,1,0.98
APP-000008-DOC-03-EX-05,APP-000008-DOC-03,APP-000008,recent_inquiries_90d,1,1,0.98
APP-000008-DOC-04-EX-01,APP-000008-DOC-04,APP-000008,employer_name,Meridian Civic Health,1,0.98
APP-000008-DOC-04-EX-02,APP-000008-DOC-04,APP-000008,pay_period_end,2026-08-01,1,0.98
APP-000008-DOC-04-EX-03,APP-000008-DOC-04,APP-000008,gross_per_period,4338.46,1,0.98
APP-000008-DOC-04-EX-04,APP-000008-DOC-04,APP-000008,ytd_gross,65076.90,1,0.98
APP-000008-DOC-04-EX-05,APP-000008-DOC-04,APP-000008,pay_frequency,bi_weekly,1,0.98
APP-000008-DOC-05-EX-01,APP-000008-DOC-05,APP-000008,tax_year,2025,1,0.98
APP-000008-DOC-05-EX-02,APP-000008-DOC-05,APP-000008,employer_name,Meridian Civic Health,1,0.98
APP-000008-DOC-05-EX-03,APP-000008-DOC-05,APP-000008,annual_wages,108852.00,1,0.98
APP-000008-DOC-06-EX-01,APP-000008-DOC-06,APP-000008,employer_name,Meridian Civic Health,1,0.98
APP-000008-DOC-06-EX-02,APP-000008-DOC-06,APP-000008,employment_start_date,2025-09-12,1,0.98
APP-000008-DOC-06-EX-03,APP-000008-DOC-06,APP-000008,employment_status,Current,1,0.98
APP-000008-DOC-06-EX-04,APP-000008-DOC-06,APP-000008,position,Clinical Technologist,1,0.98
APP-000008-DOC-07-EX-01,APP-000008-DOC-07,APP-000008,institution,Sablefield Trust,1,0.98
APP-000008-DOC-07-EX-02,APP-000008-DOC-07,APP-000008,account_masked,******0025,1,0.98
APP-000008-DOC-07-EX-03,APP-000008-DOC-07,APP-000008,closing_balance,33345.30,1,0.98
APP-000008-DOC-07-EX-04,APP-000008-DOC-07,APP-000008,statement_period_end,2026-08-03,1,0.98
APP-000008-DOC-08-EX-01,APP-000008-DOC-08,APP-000008,institution,Sablefield Trust,1,0.98
APP-000008-DOC-08-EX-02,APP-000008-DOC-08,APP-000008,account_masked,******0026,1,0.98
APP-000008-DOC-08-EX-03,APP-000008-DOC-08,APP-000008,closing_balance,61926.99,1,0.98
APP-000008-DOC-08-EX-04,APP-000008-DOC-08,APP-000008,statement_period_end,2026-08-03,1,0.98
APP-000008-DOC-09-EX-01,APP-000008-DOC-09,APP-000008,verified_balance,6813.45,1,0.98
APP-000008-DOC-09-EX-02,APP-000008-DOC-09,APP-000008,asset_type,brokerage,1,0.98
APP-000008-DOC-10-EX-01,APP-000008-DOC-10,APP-000008,verified_balance,7267.68,1,0.98
APP-000008-DOC-10-EX-02,APP-000008-DOC-10,APP-000008,asset_type,retirement,1,0.98
APP-000008-DOC-11-EX-01,APP-000008-DOC-11,APP-000008,purchase_price,440000.00,1,0.98
APP-000008-DOC-11-EX-02,APP-000008-DOC-11,APP-000008,contract_date,2026-07-17,1,0.98
APP-000008-DOC-11-EX-03,APP-000008-DOC-11,APP-000008,earnest_money,4400.00,1,0.98
APP-000008-DOC-11-EX-04,APP-000008-DOC-11,APP-000008,seller_credits,8800.00,1,0.98
APP-000008-DOC-12-EX-01,APP-000008-DOC-12,APP-000008,appraised_value,448800.00,1,0.98
APP-000008-DOC-12-EX-02,APP-000008-DOC-12,APP-000008,effective_date,2026-07-19,1,0.98
APP-000008-DOC-12-EX-03,APP-000008-DOC-12,APP-000008,condition_rating,C3,1,0.98
APP-000008-DOC-13-EX-01,APP-000008-DOC-13,APP-000008,lien_position,1,1,0.98
APP-000008-DOC-13-EX-02,APP-000008-DOC-13,APP-000008,exception_count,1,1,0.98
APP-000008-DOC-14-EX-01,APP-000008-DOC-14,APP-000008,coverage_amount,352000.00,1,0.98
APP-000008-DOC-14-EX-02,APP-000008-DOC-14,APP-000008,annual_premium,1539.96,1,0.98
APP-000008-DOC-14-EX-03,APP-000008-DOC-14,APP-000008,effective_date,2026-09-02,1,0.98
APP-000009-DOC-01-EX-01,APP-000009-DOC-01,APP-000009,application_id,APP-000009,1,0.98
APP-000009-DOC-01-EX-02,APP-000009-DOC-01,APP-000009,loan_purpose,purchase,1,0.98
APP-000009-DOC-01-EX-03,APP-000009-DOC-01,APP-000009,requested_loan_amount,320000.00,1,0.98
APP-000009-DOC-01-EX-04,APP-000009-DOC-01,APP-000009,occupancy_type,primary_residence,1,0.98
APP-000009-DOC-01-EX-05,APP-000009-DOC-01,APP-000009,declared_monthly_income,9091.67,1,0.98
APP-000009-DOC-02-EX-01,APP-000009-DOC-02,APP-000009,identity_verification_status,VERIFIED,1,0.98
APP-000009-DOC-02-EX-02,APP-000009-DOC-02,APP-000009,verified_name,Everett Mbeki,1,0.98
APP-000009-DOC-02-EX-03,APP-000009-DOC-02,APP-000009,verified_date_of_birth,1990-10-20,1,0.98
APP-000009-DOC-03-EX-01,APP-000009-DOC-03,APP-000009,score_1,735,1,0.98
APP-000009-DOC-03-EX-02,APP-000009-DOC-03,APP-000009,score_2,742,1,0.98
APP-000009-DOC-03-EX-03,APP-000009-DOC-03,APP-000009,score_3,745,1,0.98
APP-000009-DOC-03-EX-04,APP-000009-DOC-03,APP-000009,report_date,2026-07-22,1,0.98
APP-000009-DOC-03-EX-05,APP-000009-DOC-03,APP-000009,recent_inquiries_90d,1,1,0.98
APP-000009-DOC-04-EX-01,APP-000009-DOC-04,APP-000009,employer_name,Cartwright & Vale Advisory,1,0.98
APP-000009-DOC-04-EX-02,APP-000009-DOC-04,APP-000009,pay_period_end,2026-08-01,1,0.98
APP-000009-DOC-04-EX-03,APP-000009-DOC-04,APP-000009,gross_per_period,4196.16,1,0.98
APP-000009-DOC-04-EX-04,APP-000009-DOC-04,APP-000009,ytd_gross,62942.40,1,0.98
APP-000009-DOC-04-EX-05,APP-000009-DOC-04,APP-000009,pay_frequency,bi_weekly,1,0.98
APP-000009-DOC-05-EX-01,APP-000009-DOC-05,APP-000009,tax_year,2025,1,0.98
APP-000009-DOC-05-EX-02,APP-000009-DOC-05,APP-000009,employer_name,Cartwright & Vale Advisory,1,0.98
APP-000009-DOC-05-EX-03,APP-000009-DOC-05,APP-000009,annual_wages,105281.54,1,0.98
APP-000009-DOC-06-EX-01,APP-000009-DOC-06,APP-000009,employer_name,Cartwright & Vale Advisory,1,0.98
APP-000009-DOC-06-EX-02,APP-000009-DOC-06,APP-000009,employment_start_date,2026-04-12,1,0.98
APP-000009-DOC-06-EX-03,APP-000009-DOC-06,APP-000009,employment_status,Current,1,0.98
APP-000009-DOC-06-EX-04,APP-000009-DOC-06,APP-000009,position,Account Director,1,0.98
APP-000009-DOC-07-EX-01,APP-000009-DOC-07,APP-000009,institution,Harbor Point Savings,1,0.98
APP-000009-DOC-07-EX-02,APP-000009-DOC-07,APP-000009,account_masked,******0029,1,0.98
APP-000009-DOC-07-EX-03,APP-000009-DOC-07,APP-000009,closing_balance,33587.20,1,0.98
APP-000009-DOC-07-EX-04,APP-000009-DOC-07,APP-000009,statement_period_end,2026-08-03,1,0.98
APP-000009-DOC-08-EX-01,APP-000009-DOC-08,APP-000009,institution,Harbor Point Savings,1,0.98
APP-000009-DOC-08-EX-02,APP-000009-DOC-08,APP-000009,account_masked,******0030,1,0.98
APP-000009-DOC-08-EX-03,APP-000009-DOC-08,APP-000009,closing_balance,62376.24,1,0.98
APP-000009-DOC-08-EX-04,APP-000009-DOC-08,APP-000009,statement_period_end,2026-08-03,1,0.98
APP-000009-DOC-09-EX-01,APP-000009-DOC-09,APP-000009,verified_balance,6594.08,1,0.98
APP-000009-DOC-09-EX-02,APP-000009-DOC-09,APP-000009,asset_type,brokerage,1,0.98
APP-000009-DOC-10-EX-01,APP-000009-DOC-10,APP-000009,verified_balance,7033.68,1,0.98
APP-000009-DOC-10-EX-02,APP-000009-DOC-10,APP-000009,asset_type,retirement,1,0.98
APP-000009-DOC-11-EX-01,APP-000009-DOC-11,APP-000009,purchase_price,400000.00,1,0.98
APP-000009-DOC-11-EX-02,APP-000009-DOC-11,APP-000009,contract_date,2026-07-17,1,0.98
APP-000009-DOC-11-EX-03,APP-000009-DOC-11,APP-000009,earnest_money,4000.00,1,0.98
APP-000009-DOC-11-EX-04,APP-000009-DOC-11,APP-000009,seller_credits,0,1,0.98
APP-000009-DOC-12-EX-01,APP-000009-DOC-12,APP-000009,appraised_value,408000.00,1,0.98
APP-000009-DOC-12-EX-02,APP-000009-DOC-12,APP-000009,effective_date,2026-07-19,1,0.98
APP-000009-DOC-12-EX-03,APP-000009-DOC-12,APP-000009,condition_rating,C3,1,0.98
APP-000009-DOC-13-EX-01,APP-000009-DOC-13,APP-000009,lien_position,1,1,0.98
APP-000009-DOC-13-EX-02,APP-000009-DOC-13,APP-000009,exception_count,1,1,0.98
APP-000009-DOC-14-EX-01,APP-000009-DOC-14,APP-000009,coverage_amount,320000.00,1,0.98
APP-000009-DOC-14-EX-02,APP-000009-DOC-14,APP-000009,annual_premium,1400.04,1,0.98
APP-000009-DOC-14-EX-03,APP-000009-DOC-14,APP-000009,effective_date,2026-09-02,1,0.98
APP-000010-DOC-01-EX-01,APP-000010-DOC-01,APP-000010,application_id,APP-000010,1,0.98
APP-000010-DOC-01-EX-02,APP-000010-DOC-01,APP-000010,loan_purpose,purchase,1,0.98
APP-000010-DOC-01-EX-03,APP-000010-DOC-01,APP-000010,requested_loan_amount,312000.00,1,0.98
APP-000010-DOC-01-EX-04,APP-000010-DOC-01,APP-000010,occupancy_type,primary_residence,1,0.98
APP-000010-DOC-01-EX-05,APP-000010-DOC-01,APP-000010,declared_monthly_income,8875.00,1,0.98
APP-000010-DOC-02-EX-01,APP-000010-DOC-02,APP-000010,identity_verification_status,VERIFIED,1,0.98
APP-000010-DOC-02-EX-02,APP-000010-DOC-02,APP-000010,verified_name,Talia Moreau,1,0.98
APP-000010-DOC-02-EX-03,APP-000010-DOC-02,APP-000010,verified_date_of_birth,1989-05-19,1,0.98
APP-000010-DOC-03-EX-01,APP-000010-DOC-03,APP-000010,score_1,700,1,0.98
APP-000010-DOC-03-EX-02,APP-000010-DOC-03,APP-000010,score_2,712,1,0.98
APP-000010-DOC-03-EX-03,APP-000010-DOC-03,APP-000010,score_3,717,1,0.98
APP-000010-DOC-03-EX-04,APP-000010-DOC-03,APP-000010,report_date,2026-07-22,1,0.98
APP-000010-DOC-03-EX-05,APP-000010-DOC-03,APP-000010,recent_inquiries_90d,1,1,0.98
APP-000010-DOC-04-EX-01,APP-000010-DOC-04,APP-000010,employer_name,Orchard Point Hospitality,1,0.98
APP-000010-DOC-04-EX-02,APP-000010-DOC-04,APP-000010,pay_period_end,2026-08-01,1,0.98
APP-000010-DOC-04-EX-03,APP-000010-DOC-04,APP-000010,gross_per_period,4096.15,1,0.98
APP-000010-DOC-04-EX-04,APP-000010-DOC-04,APP-000010,ytd_gross,61442.25,1,0.98
APP-000010-DOC-04-EX-05,APP-000010-DOC-04,APP-000010,pay_frequency,bi_weekly,1,0.98
APP-000010-DOC-05-EX-01,APP-000010-DOC-05,APP-000010,tax_year,2025,1,0.98
APP-000010-DOC-05-EX-02,APP-000010-DOC-05,APP-000010,employer_name,Orchard Point Hospitality,1,0.98
APP-000010-DOC-05-EX-03,APP-000010-DOC-05,APP-000010,annual_wages,102772.50,1,0.98
APP-000010-DOC-06-EX-01,APP-000010-DOC-06,APP-000010,employer_name,Orchard Point Hospitality,1,0.98
APP-000010-DOC-06-EX-02,APP-000010-DOC-06,APP-000010,employment_start_date,2022-02-12,1,0.98
APP-000010-DOC-06-EX-03,APP-000010-DOC-06,APP-000010,employment_status,Current,1,0.98
APP-000010-DOC-06-EX-04,APP-000010-DOC-06,APP-000010,position,Operations Manager,1,0.98
APP-000010-DOC-07-EX-01,APP-000010-DOC-07,APP-000010,institution,Northwind Community Bank,1,0.98
APP-000010-DOC-07-EX-02,APP-000010-DOC-07,APP-000010,account_masked,******0033,1,0.98
APP-000010-DOC-07-EX-03,APP-000010-DOC-07,APP-000010,closing_balance,28555.09,1,0.98
APP-000010-DOC-07-EX-04,APP-000010-DOC-07,APP-000010,statement_period_end,2026-08-03,1,0.98
APP-000010-DOC-08-EX-01,APP-000010-DOC-08,APP-000010,institution,Northwind Community Bank,1,0.98
APP-000010-DOC-08-EX-02,APP-000010-DOC-08,APP-000010,account_masked,******0034,1,0.98
APP-000010-DOC-08-EX-03,APP-000010-DOC-08,APP-000010,closing_balance,53030.88,1,0.98
APP-000010-DOC-08-EX-04,APP-000010-DOC-08,APP-000010,statement_period_end,2026-08-03,1,0.98
APP-000010-DOC-09-EX-01,APP-000010-DOC-09,APP-000010,verified_balance,4023.33,1,0.98
APP-000010-DOC-09-EX-02,APP-000010-DOC-09,APP-000010,asset_type,brokerage,1,0.98
APP-000010-DOC-10-EX-01,APP-000010-DOC-10,APP-000010,verified_balance,4291.55,1,0.98
APP-000010-DOC-10-EX-02,APP-000010-DOC-10,APP-000010,asset_type,retirement,1,0.98
APP-000010-DOC-11-EX-01,APP-000010-DOC-11,APP-000010,purchase_price,390000.00,1,0.98
APP-000010-DOC-11-EX-02,APP-000010-DOC-11,APP-000010,contract_date,2026-07-17,1,0.98
APP-000010-DOC-11-EX-03,APP-000010-DOC-11,APP-000010,earnest_money,3900.00,1,0.98
APP-000010-DOC-11-EX-04,APP-000010-DOC-11,APP-000010,seller_credits,7800.00,1,0.98
APP-000010-DOC-12-EX-01,APP-000010-DOC-12,APP-000010,appraised_value,397800.00,1,0.98
APP-000010-DOC-12-EX-02,APP-000010-DOC-12,APP-000010,effective_date,2026-07-19,1,0.98
APP-000010-DOC-12-EX-03,APP-000010-DOC-12,APP-000010,condition_rating,C3,1,0.98
APP-000010-DOC-13-EX-01,APP-000010-DOC-13,APP-000010,lien_position,1,1,0.98
APP-000010-DOC-13-EX-02,APP-000010-DOC-13,APP-000010,exception_count,1,1,0.98
APP-000010-DOC-14-EX-01,APP-000010-DOC-14,APP-000010,coverage_amount,312000.00,1,0.98
APP-000010-DOC-14-EX-02,APP-000010-DOC-14,APP-000010,annual_premium,1365.00,1,0.98
APP-000010-DOC-14-EX-03,APP-000010-DOC-14,APP-000010,effective_date,2026-09-02,1,0.98
APP-000011-DOC-01-EX-01,APP-000011-DOC-01,APP-000011,application_id,APP-000011,1,0.98
APP-000011-DOC-01-EX-02,APP-000011-DOC-01,APP-000011,loan_purpose,purchase,1,0.98
APP-000011-DOC-01-EX-03,APP-000011-DOC-01,APP-000011,requested_loan_amount,336000.00,1,0.98
APP-000011-DOC-01-EX-04,APP-000011-DOC-01,APP-000011,occupancy_type,primary_residence,1,0.98
APP-000011-DOC-01-EX-05,APP-000011-DOC-01,APP-000011,declared_monthly_income,8525.00,1,0.98
APP-000011-DOC-02-EX-01,APP-000011-DOC-02,APP-000011,identity_verification_status,VERIFIED,1,0.98
APP-000011-DOC-02-EX-02,APP-000011-DOC-02,APP-000011,verified_name,Malik Sorensen,1,0.98
APP-000011-DOC-02-EX-03,APP-000011-DOC-02,APP-000011,verified_date_of_birth,1980-07-24,1,0.98
APP-000011-DOC-03-EX-01,APP-000011-DOC-03,APP-000011,score_1,730,1,0.98
APP-000011-DOC-03-EX-02,APP-000011-DOC-03,APP-000011,score_2,742,1,0.98
APP-000011-DOC-03-EX-03,APP-000011-DOC-03,APP-000011,score_3,747,1,0.98
APP-000011-DOC-03-EX-04,APP-000011-DOC-03,APP-000011,report_date,2026-07-22,1,0.98
APP-000011-DOC-03-EX-05,APP-000011-DOC-03,APP-000011,recent_inquiries_90d,1,1,0.98
APP-000011-DOC-04-EX-01,APP-000011-DOC-04,APP-000011,gross_receipts,347820.00,1,0.98
APP-000011-DOC-04-EX-02,APP-000011-DOC-04,APP-000011,net_profit,102300.00,1,0.98
APP-000011-DOC-04-EX-03,APP-000011-DOC-04,APP-000011,depreciation_addback,18414.00,1,0.98
APP-000011-DOC-04-EX-04,APP-000011-DOC-04,APP-000011,owner_cash_flow,102300.00,1,0.98
APP-000011-DOC-05-EX-01,APP-000011-DOC-05,APP-000011,tax_year,2025,1,0.98
APP-000011-DOC-05-EX-02,APP-000011-DOC-05,APP-000011,business_net_profit,96162.00,1,0.98
APP-000011-DOC-06-EX-01,APP-000011-DOC-06,APP-000011,institution,Northwind Community Bank,1,0.98
APP-000011-DOC-06-EX-02,APP-000011-DOC-06,APP-000011,account_masked,******0037,1,0.98
APP-000011-DOC-06-EX-03,APP-000011-DOC-06,APP-000011,closing_balance,34939.50,1,0.98
APP-000011-DOC-06-EX-04,APP-000011-DOC-06,APP-000011,statement_period_end,2026-08-03,1,0.98
APP-000011-DOC-07-EX-01,APP-000011-DOC-07,APP-000011,institution,Northwind Community Bank,1,0.98
APP-000011-DOC-07-EX-02,APP-000011-DOC-07,APP-000011,account_masked,******0038,1,0.98
APP-000011-DOC-07-EX-03,APP-000011-DOC-07,APP-000011,closing_balance,64887.65,1,0.98
APP-000011-DOC-07-EX-04,APP-000011-DOC-07,APP-000011,statement_period_end,2026-08-03,1,0.98
